student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
3148,17.75,Female,High School,0.0,2.66,0.71,2.96,2.81,7.25,4.31,Poor,5.9,0.05,8.14,5.22,23.33
3149,18.57,Female,High School,5.18,3.28,2.12,3.58,2.44,6.98,2.35,Good,4.37,27.24,7.0,34.26,41.6
3150,17.86,Female,High School,2.76,1.18,5.12,3.07,1.35,5.87,10.65,Good,1.81,3.25,31.33,6.6,27.63
3151,19.83,Male,High School,4.19,2.32,1.09,5.08,2.65,6.58,9.81,Average,2.24,3.23,24.43,9.65,17.94
3152,16.15,Female,High School,2.48,4.33,0.87,3.81,0.88,6.28,8.38,Average,5.43,9.69,29.05,18.73,25.97
3153,19.67,Male,High School,6.69,3.03,0.8,4.49,0.88,9.33,5.25,Good,5.19,16.7,4.58,31.14,44.4
3154,19.16,Female,High School,5.04,2.93,0.68,1.88,0.59,9.38,6.69,Good,0.77,19.67,0.0,35.04,59.08
3155,24.21,Other,High School,7.4,0.55,3.42,5.97,0.65,7.59,4.5,Poor,1.86,28.88,23.86,17.36,39.61
3156,18.01,Other,High School,4.82,1.91,2.05,4.45,2.7,5.67,8.26,Average,3.21,19.7,27.92,11.76,50.32
3157,24.14,Other,High School,4.19,3.43,3.01,2.96,2.42,7.13,11.43,Good,1.11,17.8,31.39,24.27,19.93
3158,20.72,Female,High School,4.63,1.89,2.64,3.53,0.84,8.01,0.19,Good,9.64,8.57,0.0,31.89,54.37
3159,21.84,Other,High School,5.76,3.09,1.78,3.52,1.09,7.94,8.03,Good,1.06,30.0,12.47,37.83,55.55
3160,20.83,Male,High School,2.71,1.44,2.13,2.52,2.7,6.26,6.65,Average,4.69,7.86,18.7,22.9,13.4
3161,17.07,Female,High School,6.33,1.16,1.1,3.56,3.21,6.89,7.83,Average,7.52,25.07,21.94,43.3,45.57
3162,16.49,Other,High School,5.4,1.38,1.34,0.0,2.69,7.77,6.73,Poor,5.21,7.67,1.69,34.16,58.59
3163,23.58,Other,High School,6.16,2.96,0.0,4.0,2.18,7.44,8.58,Poor,5.09,18.39,23.3,38.33,61.97
3164,19.35,Male,High School,3.79,2.15,4.09,4.35,2.88,5.87,3.13,Poor,10.76,8.57,12.33,35.41,47.53
3165,21.64,Female,High School,5.61,0.92,0.74,2.06,3.19,6.11,7.62,Average,9.06,12.21,22.56,38.89,45.82
3166,20.59,Female,High School,6.02,2.79,1.99,2.58,1.83,7.56,6.57,Poor,0.81,17.47,5.26,21.77,50.64
3167,23.87,Other,High School,7.07,0.0,2.34,5.56,2.06,7.13,3.4,Average,8.02,25.39,20.35,41.85,65.65
3168,21.5,Male,High School,6.0,3.12,3.51,1.5,2.24,7.37,6.66,Poor,1.13,34.62,51.33,29.8,29.5
3169,19.47,Other,High School,6.0,0.94,2.63,2.76,1.57,7.79,2.8,Poor,1.07,19.34,0.0,28.61,45.47
3170,17.73,Male,High School,2.41,1.21,2.99,0.0,3.12,6.51,10.02,Poor,9.29,19.37,0.0,29.26,44.59
3171,16.99,Male,High School,0.0,2.11,5.24,3.98,1.16,8.47,6.01,Average,1.05,0.0,31.85,1.1,2.8
3172,15.2,Female,High School,3.97,4.25,0.35,2.88,2.1,5.75,6.78,Average,5.76,14.79,6.62,25.45,25.34
3173,20.65,Male,High School,2.22,3.73,1.58,0.8,1.74,5.91,11.01,Poor,1.54,5.92,12.29,8.52,6.38
3174,15.52,Female,High School,6.31,2.65,4.48,3.28,2.14,5.88,3.9,Poor,2.52,21.55,7.35,33.19,33.08
3175,16.28,Male,High School,2.76,1.29,2.14,1.28,0.54,10.32,5.36,Good,8.71,3.55,0.0,24.76,48.02
3176,20.32,Male,High School,6.32,3.92,2.83,2.51,3.47,8.33,3.68,Good,3.11,18.14,8.2,26.49,36.02
3177,22.33,Male,High School,4.28,0.01,3.42,1.76,1.55,6.98,7.82,Good,1.94,29.11,9.45,27.73,53.87
3178,20.97,Male,High School,2.29,1.82,2.31,3.22,2.99,9.24,6.37,Poor,5.33,5.02,5.31,13.29,30.58
3179,18.14,Female,High School,2.69,1.17,2.52,0.0,2.92,8.08,3.59,Good,4.64,5.12,9.56,23.59,52.88
3180,15.26,Female,High School,3.6,0.99,0.36,2.11,2.29,7.94,7.16,Poor,7.11,8.59,15.72,23.55,30.98
3181,19.73,Male,High School,2.66,4.29,2.88,1.17,0.8,5.18,5.16,Good,2.38,18.37,21.97,16.6,21.45
3182,15.44,Other,High School,6.08,0.09,3.62,2.98,2.11,6.46,11.48,Average,2.19,13.86,45.14,9.51,34.52
3183,22.76,Female,High School,3.52,1.86,0.96,4.8,1.83,6.43,2.63,Average,0.69,8.2,7.6,10.11,18.97
3184,18.36,Male,High School,3.53,1.8,2.64,2.29,2.57,6.23,5.94,Poor,5.04,16.74,18.93,18.34,43.2
3185,16.98,Male,High School,3.25,2.98,0.64,3.84,2.32,7.43,4.51,Good,1.97,9.65,14.84,12.09,20.03
3186,15.58,Male,High School,4.42,1.93,3.33,5.36,2.27,5.55,1.6,Poor,8.88,8.23,32.84,32.39,37.98
3187,21.25,Male,High School,5.99,2.95,0.44,3.9,1.44,7.92,4.92,Average,9.81,24.99,0.08,34.34,49.5
3188,16.33,Male,High School,4.6,2.02,3.49,2.57,1.29,8.27,12.02,Average,3.44,13.26,17.89,29.3,48.06
3189,24.3,Female,High School,4.48,2.53,2.74,3.96,2.27,7.92,8.34,Average,1.05,17.92,5.49,9.49,14.48
3190,19.97,Other,High School,4.44,2.53,1.59,1.9,2.34,8.44,2.2,Poor,10.31,24.99,0.67,47.66,55.1
3191,17.44,Female,High School,6.26,1.32,3.17,4.78,0.0,8.55,3.89,Poor,5.79,6.54,5.57,31.05,37.86
3192,15.12,Male,High School,3.11,2.67,3.37,4.31,1.15,6.05,4.61,Good,4.23,10.02,19.51,18.0,22.05
3193,16.99,Other,High School,5.71,1.7,1.43,2.38,1.38,7.47,6.08,Good,6.78,19.36,0.4,29.78,52.86
3194,20.08,Other,High School,7.65,1.49,3.85,2.7,2.34,5.15,6.01,Poor,4.45,24.85,27.13,36.29,51.35
3195,17.2,Female,High School,8.11,4.28,1.31,1.18,0.0,8.47,10.31,Average,8.67,28.69,0.57,40.51,82.6
3196,16.57,Other,High School,5.24,1.17,2.91,3.05,1.87,10.44,9.83,Good,5.58,11.69,15.71,24.19,34.26
3197,16.81,Other,High School,5.1,1.3,1.3,3.92,3.03,4.6,6.35,Average,5.58,11.4,38.01,24.34,32.25
3198,16.8,Other,High School,0.0,0.0,1.88,2.39,3.12,5.94,7.63,Average,6.67,0.0,11.63,6.26,5.73
3199,15.3,Other,High School,5.93,3.46,1.9,3.12,1.79,8.68,10.07,Good,4.06,20.36,4.83,30.13,43.86
3200,15.42,Other,High School,3.57,4.17,0.0,0.43,2.04,6.18,1.21,Poor,1.74,18.0,0.0,18.56,29.29
3201,23.64,Female,High School,6.04,2.26,2.06,5.67,2.5,7.3,5.13,Good,7.68,13.16,15.29,25.67,58.72
3202,24.59,Male,High School,5.7,2.06,3.44,3.97,3.75,5.5,8.67,Good,9.15,13.5,34.18,40.25,49.97
3203,19.83,Female,High School,3.53,1.51,2.08,3.95,1.7,7.65,9.58,Poor,6.39,16.67,18.35,22.23,27.11
3204,15.5,Male,High School,3.5,0.0,1.6,3.48,2.51,6.68,8.01,Average,2.66,7.78,12.04,17.61,42.48
3205,20.6,Other,High School,0.29,3.82,0.99,1.99,0.83,7.44,5.43,Average,0.88,2.3,0.37,2.52,4.07
3206,17.58,Other,High School,7.51,2.57,1.54,3.62,2.47,7.97,9.56,Poor,3.25,18.19,22.72,39.5,70.48
3207,16.47,Male,High School,-0.0,1.09,2.07,4.01,3.55,7.0,1.92,Good,6.08,9.86,-0.0,11.45,4.29
3208,15.25,Other,High School,2.75,0.65,0.31,0.6,1.38,5.12,5.15,Average,3.54,5.54,1.34,28.78,58.68
3209,23.77,Female,High School,2.84,2.16,2.54,0.89,1.56,6.0,3.89,Average,10.23,22.08,4.37,30.75,42.64
3210,16.84,Male,High School,4.3,3.51,0.46,2.22,2.25,5.42,5.01,Good,5.63,20.61,16.15,27.44,37.51
3211,21.12,Male,High School,4.34,0.04,3.42,3.52,0.65,8.78,10.48,Good,4.65,5.11,9.89,23.9,52.91
3212,16.55,Female,High School,7.23,3.2,0.94,0.37,1.62,7.03,2.48,Poor,6.6,30.8,0.0,44.07,67.15
3213,17.88,Female,High School,7.99,2.54,2.93,1.32,1.26,5.79,7.7,Poor,6.69,19.0,23.08,34.36,66.89
3214,22.76,Male,High School,4.65,2.29,1.7,2.64,1.25,6.73,9.62,Good,10.26,12.21,8.02,35.29,70.13
3215,17.76,Female,High School,2.81,0.12,1.44,2.87,2.71,3.78,1.26,Average,2.52,6.99,17.69,7.31,36.54
3216,21.07,Male,High School,5.19,2.67,2.61,5.7,2.21,6.25,9.79,Poor,3.05,14.28,53.91,14.73,40.15
3217,19.34,Other,High School,2.88,3.89,2.73,2.51,1.72,9.48,5.06,Poor,0.43,10.44,0.94,15.39,6.73
3218,19.82,Male,High School,5.34,0.99,0.0,2.13,1.8,7.63,14.25,Good,5.42,19.1,13.33,38.78,32.69
3219,17.48,Other,High School,5.59,0.0,1.77,5.71,2.71,7.06,11.69,Poor,4.04,6.7,32.43,20.78,23.07
3220,17.77,Female,High School,5.04,1.68,0.47,2.12,1.04,8.26,5.52,Good,0.58,34.61,0.0,40.62,44.07
3221,19.64,Other,High School,8.55,0.47,1.38,4.3,2.62,5.99,7.45,Average,1.11,32.23,28.31,43.51,53.38
3222,17.98,Female,High School,6.96,1.4,0.73,3.59,2.81,8.65,6.64,Good,0.56,29.46,0.0,30.82,65.04
3223,16.98,Female,High School,5.34,1.24,1.43,3.03,1.13,4.8,7.1,Good,2.21,19.69,15.07,26.24,48.17
3224,17.58,Other,High School,7.51,2.57,1.54,3.62,2.47,7.97,9.56,Poor,3.25,18.19,22.72,39.5,70.48
3225,19.43,Male,High School,3.45,0.7,2.41,1.72,0.19,8.31,4.53,Poor,1.04,8.63,8.46,20.1,34.82
3226,22.73,Male,High School,5.26,3.59,3.42,2.76,0.51,5.91,9.45,Average,6.19,13.27,17.9,32.4,47.21
3227,19.24,Other,High School,4.32,3.11,0.28,2.08,0.59,7.57,8.19,Good,0.04,9.01,2.73,26.08,15.17
3228,19.59,Male,High School,4.88,2.67,3.2,2.05,1.43,5.14,6.16,Poor,3.26,14.82,15.04,16.0,51.46
3229,20.66,Female,High School,3.98,2.38,0.0,3.23,0.0,6.36,3.65,Poor,5.22,12.29,6.04,26.85,59.81
3230,21.27,Female,High School,2.53,0.0,2.38,4.34,0.21,3.72,7.81,Poor,8.16,6.52,28.92,20.67,29.09
3231,16.02,Other,High School,6.49,1.69,3.85,2.83,2.31,8.21,7.64,Good,7.35,21.75,28.44,43.83,46.07
3232,20.46,Other,High School,6.92,2.82,1.25,0.59,0.93,8.19,7.68,Average,8.08,35.73,10.58,47.2,74.27
3233,20.03,Other,High School,2.9,2.33,1.86,0.86,1.58,5.53,10.81,Average,2.06,8.0,12.86,9.84,31.58
3234,22.48,Female,High School,6.39,3.04,3.1,1.73,2.55,5.51,4.52,Average,8.87,27.25,23.63,39.3,60.81
3235,16.01,Female,High School,4.43,3.85,1.19,2.92,3.44,4.32,8.0,Good,6.88,20.83,26.0,30.03,46.04
3236,20.59,Female,High School,6.02,2.79,1.99,2.58,1.83,7.56,6.57,Poor,0.81,17.47,5.26,21.77,50.64
3237,17.27,Male,High School,6.19,2.5,0.91,1.17,2.15,6.6,8.12,Good,2.15,24.99,36.73,31.08,20.36
3238,16.8,Male,High School,9.2,2.69,3.25,3.1,0.32,8.37,5.37,Average,0.08,31.76,1.47,40.9,63.6
3239,19.45,Male,High School,2.49,0.12,3.03,4.9,2.06,7.22,8.26,Average,4.18,8.52,28.63,13.69,22.47
3240,16.17,Other,High School,6.44,3.85,0.68,3.73,1.49,6.66,4.96,Poor,7.92,22.12,10.12,39.96,57.41
3241,21.23,Female,High School,7.43,2.76,2.95,0.64,0.37,6.86,6.42,Poor,5.57,25.22,1.31,38.5,55.29
3242,19.23,Female,High School,4.21,3.95,0.42,1.58,1.11,7.46,9.08,Average,3.67,16.76,0.0,18.83,17.03
3243,22.26,Male,High School,1.67,2.42,3.5,2.43,0.08,5.86,9.63,Good,1.57,5.53,43.26,0.15,0.23
3244,21.2,Male,High School,7.07,2.61,2.61,1.8,1.76,6.63,5.29,Poor,8.74,21.27,28.59,49.03,67.18
3245,17.14,Other,High School,4.31,1.54,2.82,2.88,1.88,6.83,7.67,Poor,3.54,22.89,17.78,17.58,28.01
3246,18.79,Male,High School,7.75,2.67,1.9,1.6,3.55,7.62,9.39,Average,0.76,17.39,14.61,33.7,67.6
3247,20.71,Female,High School,2.79,1.58,1.88,2.16,0.0,8.69,5.58,Poor,3.76,7.88,6.54,14.81,22.31
3248,18.11,Other,High School,5.55,1.24,2.58,2.56,1.64,7.93,6.91,Average,9.56,15.84,7.14,49.32,88.65
3249,21.05,Female,High School,5.26,3.95,1.13,1.74,1.32,6.86,4.42,Good,4.01,23.21,10.06,32.72,37.43
3250,16.49,Other,High School,3.27,3.1,2.15,3.71,2.77,6.4,3.54,Average,7.86,6.85,18.43,16.98,28.69
3251,16.47,Other,High School,5.12,2.39,3.83,5.14,1.48,8.69,5.04,Average,0.86,8.2,9.46,19.27,25.6
3252,21.8,Other,High School,5.22,1.74,3.05,1.07,0.85,7.92,9.01,Good,2.86,25.29,19.12,22.89,54.17
3253,23.14,Male,High School,8.46,3.71,1.31,4.36,2.62,5.05,7.52,Average,5.72,28.17,29.03,39.37,65.58
3254,21.94,Other,High School,9.55,1.08,1.36,1.67,1.88,6.13,7.11,Average,9.99,29.93,0.0,65.39,89.09
3255,18.2,Male,High School,3.32,2.16,3.02,4.75,2.65,9.18,4.5,Good,3.79,2.88,14.6,3.33,27.24
3256,22.87,Female,High School,5.29,1.23,1.62,2.41,1.28,5.51,5.42,Good,0.81,10.42,8.6,26.81,28.47
3257,24.17,Male,High School,4.06,2.17,1.6,3.09,0.0,7.22,7.51,Good,0.2,11.59,0.0,9.74,15.18
3258,21.15,Male,High School,6.09,2.83,1.59,3.97,1.52,8.89,2.9,Average,10.2,18.78,6.04,37.67,59.23
3259,21.12,Male,High School,4.07,2.88,2.03,3.59,0.87,5.97,2.98,Good,2.72,16.62,11.5,12.1,38.63
3260,18.37,Other,High School,2.42,0.49,1.48,2.58,0.2,6.6,7.02,Poor,4.28,1.31,0.0,12.44,13.98
3261,23.13,Male,High School,4.87,3.75,1.74,1.84,0.27,6.53,7.12,Average,2.79,13.32,6.31,21.39,23.27
3262,17.12,Female,High School,5.16,4.0,5.56,3.4,0.56,5.43,3.96,Average,1.97,21.76,18.02,25.36,41.97
3263,22.69,Female,High School,4.65,3.39,0.5,2.53,3.17,7.75,7.15,Good,2.93,10.19,17.25,14.39,30.3
3264,16.83,Female,High School,2.49,2.13,2.03,5.83,1.61,5.15,8.59,Average,2.25,0.1,33.52,1.32,1.7
3265,21.33,Female,High School,3.98,0.06,3.94,1.74,3.45,7.88,6.45,Average,4.35,16.18,20.03,26.15,33.34
3266,18.65,Female,High School,1.44,2.08,2.02,3.75,2.61,6.66,5.16,Poor,8.05,11.14,12.96,4.85,2.9
3267,15.84,Other,High School,4.95,0.35,1.28,0.0,0.95,8.46,1.93,Good,2.66,16.76,0.0,19.88,43.66
3268,20.4,Other,High School,3.29,1.95,0.65,1.42,0.77,7.37,6.77,Good,4.05,15.64,0.0,29.61,38.64
3269,23.49,Other,High School,5.72,2.67,3.27,5.61,3.46,5.89,7.37,Average,0.54,15.45,47.2,18.29,31.8
3270,16.14,Female,High School,4.94,1.8,2.68,5.62,2.13,8.51,7.34,Average,4.68,9.82,19.11,21.41,20.54
3271,19.16,Male,High School,5.92,0.0,1.65,4.26,3.1,7.96,1.13,Poor,8.68,6.48,25.34,30.54,59.08
3272,18.83,Male,High School,5.29,3.61,1.92,2.7,0.14,5.56,8.45,Good,5.32,15.12,3.83,30.93,26.04
3273,21.82,Other,High School,4.62,3.06,3.65,2.87,0.41,6.0,5.66,Good,7.68,15.98,21.75,26.39,55.59
3274,18.53,Other,High School,4.95,2.87,1.97,2.9,1.12,8.75,4.51,Poor,3.57,14.14,0.47,25.49,57.21
3275,17.07,Female,High School,4.69,3.9,3.17,1.53,2.29,6.28,8.8,Good,5.33,22.44,24.22,29.9,43.29
3276,21.51,Male,High School,3.5,2.94,3.35,5.25,2.89,5.46,5.16,Good,7.29,15.32,46.9,22.36,37.42
3277,22.46,Female,High School,0.0,3.51,1.77,3.53,1.19,7.9,5.79,Good,5.08,1.86,13.39,1.43,0.77
3278,18.09,Female,High School,4.15,0.83,1.83,4.96,1.0,9.49,5.18,Average,6.4,24.8,4.25,15.62,34.8
3279,18.54,Female,High School,5.07,0.34,2.93,0.0,0.0,7.81,8.23,Poor,7.47,9.87,9.36,35.63,60.82
3280,20.72,Female,High School,4.63,1.89,2.64,3.53,0.84,8.01,0.19,Good,9.64,8.57,0.0,31.89,54.37
3281,21.73,Male,High School,2.99,2.3,1.59,3.33,1.93,5.99,5.79,Average,4.47,10.27,5.83,22.43,26.24
3282,17.6,Male,High School,2.56,1.7,2.19,2.12,2.44,8.82,6.0,Good,6.44,7.67,11.54,23.36,36.32
3283,19.22,Female,High School,0.16,0.85,2.33,3.84,1.31,6.69,4.73,Average,4.37,0.0,25.47,10.78,3.58
3284,21.71,Other,High School,4.82,4.01,1.27,1.49,2.2,7.27,7.08,Good,6.06,20.98,3.22,30.91,42.85
3285,17.2,Male,High School,2.5,3.85,2.75,1.87,3.23,7.61,6.04,Poor,8.17,4.68,13.72,25.15,46.41
3286,18.82,Male,High School,2.11,3.45,4.53,3.94,1.39,8.34,3.67,Average,9.73,2.29,10.09,20.65,26.3
3287,21.02,Female,High School,5.52,2.13,2.34,4.28,1.78,8.69,7.9,Good,4.65,27.02,26.78,14.54,43.29
3288,17.76,Female,High School,1.93,3.15,3.01,3.19,1.61,6.26,4.48,Good,7.24,10.33,23.05,22.93,37.58
3289,20.34,Other,High School,4.73,2.01,1.03,3.08,1.74,6.08,3.6,Average,9.99,9.33,5.39,30.34,54.11
3290,19.39,Male,High School,3.19,0.0,0.15,2.62,2.96,9.0,9.66,Good,5.66,9.97,5.42,21.23,34.56
3291,23.47,Female,High School,1.45,2.66,2.37,4.73,0.91,7.66,3.06,Good,3.08,1.61,3.85,0.8,17.53
3292,18.36,Male,High School,5.89,1.65,1.34,2.6,2.67,7.57,7.68,Good,5.52,19.05,2.37,28.2,55.98
3293,17.13,Other,High School,5.45,2.29,3.36,3.17,3.34,5.39,4.02,Average,7.19,19.92,12.88,27.44,42.04
3294,16.35,Male,High School,3.41,0.68,0.83,3.76,0.12,8.39,9.56,Average,9.61,13.79,11.37,19.22,42.44
3295,25.33,Female,High School,4.57,3.56,1.87,0.4,0.15,5.72,7.38,Good,9.24,21.4,0.51,29.42,53.29
3296,23.47,Female,High School,10.26,2.57,2.57,2.73,1.16,6.2,14.29,Good,6.71,29.34,31.64,50.54,90.62
3297,19.0,Male,High School,6.2,2.38,2.87,5.27,1.75,6.32,11.12,Poor,10.45,20.35,23.92,38.11,58.58
3298,18.42,Male,High School,6.54,2.02,3.74,3.98,0.16,5.19,11.15,Average,7.06,23.56,34.24,34.22,47.22
3299,18.34,Other,High School,2.89,2.32,2.57,3.55,0.35,7.45,10.46,Poor,3.09,8.89,31.69,12.21,29.47
3300,19.89,Other,High School,4.31,2.25,2.09,2.91,1.78,5.43,3.93,Good,0.64,7.97,33.72,13.59,36.86
3301,19.88,Other,High School,4.85,0.7,0.15,5.61,1.27,7.29,4.48,Average,2.0,11.88,0.0,32.49,47.0
3302,19.95,Other,High School,5.36,3.86,3.47,3.04,0.15,6.3,8.88,Average,7.6,25.07,9.52,30.31,43.89
3303,24.37,Female,High School,2.56,1.38,1.23,3.21,3.23,9.08,3.09,Good,4.74,10.27,18.8,13.05,35.02
3304,16.5,Other,High School,4.47,1.05,1.07,1.38,0.47,7.35,10.17,Poor,8.64,9.42,5.91,36.62,54.4
3305,19.64,Other,High School,3.98,4.3,3.63,3.16,2.17,7.36,7.79,Average,6.62,9.7,22.57,17.49,26.89
3306,21.4,Female,High School,3.76,1.6,1.36,2.37,0.24,6.78,8.15,Average,5.87,14.1,32.08,14.68,42.81
3307,22.78,Female,High School,4.21,0.97,0.0,4.11,0.0,9.92,5.57,Good,7.0,18.01,0.0,22.79,52.16
3308,17.21,Female,High School,2.48,1.8,2.03,2.79,1.98,6.0,4.65,Average,5.29,2.65,0.51,17.02,41.12
3309,19.32,Male,High School,5.38,0.97,3.27,0.25,2.64,8.12,4.13,Good,5.56,11.91,1.31,26.49,37.05
3310,22.89,Other,High School,5.42,1.91,1.45,1.93,0.03,7.92,8.83,Good,9.97,19.75,11.47,32.61,62.87
3311,18.81,Female,High School,6.23,3.28,1.8,3.07,3.42,8.3,5.37,Average,9.39,28.2,2.18,41.1,71.39
3312,22.2,Male,High School,3.43,3.65,2.89,4.02,0.77,7.28,6.05,Average,4.69,7.97,15.33,14.09,21.66
3313,23.07,Female,High School,3.91,0.78,2.18,1.67,4.38,5.49,4.89,Average,7.63,16.14,13.19,23.79,44.37
3314,20.3,Other,High School,1.9,1.66,3.09,3.19,1.02,10.1,7.76,Good,9.36,8.41,0.61,26.07,19.24
3315,17.7,Female,High School,3.68,1.38,0.52,2.92,0.38,5.51,7.42,Poor,9.09,0.22,17.39,10.43,32.81
3316,22.55,Male,High School,5.31,2.22,1.07,2.8,2.73,5.92,4.4,Average,9.07,14.69,17.43,38.72,75.23
3317,19.77,Female,High School,5.16,0.99,0.58,2.68,2.98,8.46,7.87,Good,5.56,17.38,11.14,29.78,56.28
3318,18.28,Male,High School,4.38,1.41,2.41,3.15,0.0,6.27,2.08,Average,8.39,7.77,2.87,31.14,40.93
3319,16.83,Female,High School,1.52,2.43,0.3,3.95,1.91,5.63,8.78,Poor,8.16,2.69,16.39,11.41,45.64
3320,19.41,Male,High School,0.49,0.53,1.44,4.14,3.28,10.13,7.77,Poor,2.98,0.22,16.88,1.28,2.12
3321,19.47,Male,High School,4.59,2.77,1.7,3.72,0.0,8.41,1.75,Poor,3.39,15.34,0.0,21.56,52.38
3322,19.61,Female,High School,7.29,2.06,2.08,4.56,0.9,7.27,8.42,Poor,6.52,17.33,10.39,32.79,55.46
3323,16.95,Other,High School,0.58,0.63,1.04,1.82,2.68,6.08,9.82,Average,1.7,5.74,11.86,0.73,0.0
3324,22.59,Male,High School,6.14,3.2,1.14,1.59,0.69,8.79,1.58,Good,3.91,26.69,0.6,24.05,50.99
3325,21.18,Other,High School,5.7,0.12,2.07,1.54,-0.0,5.12,9.54,Average,10.32,23.27,21.4,40.71,46.03
3326,16.98,Male,High School,4.51,0.84,3.47,3.16,2.39,7.63,5.77,Poor,10.3,12.93,21.75,22.54,41.38
3327,21.0,Male,High School,0.42,3.13,1.18,0.0,2.34,5.87,8.34,Good,2.6,6.83,14.25,7.61,5.27
3328,15.76,Other,High School,4.99,2.35,3.09,4.12,0.24,7.34,6.9,Poor,1.64,15.04,0.64,29.21,49.23
3329,21.6,Male,High School,5.65,0.43,1.67,2.23,0.75,5.27,7.74,Average,6.95,14.73,5.85,33.37,48.78
3330,21.8,Male,High School,2.74,2.51,0.74,2.41,1.7,8.12,2.7,Good,5.36,10.95,0.0,25.66,36.31
3331,20.19,Other,High School,1.52,2.92,0.01,3.8,2.11,8.85,5.85,Good,1.73,5.58,14.1,0.68,3.69
3332,20.69,Other,High School,5.96,3.73,3.96,4.92,3.61,3.36,8.41,Average,8.49,16.69,42.58,24.92,46.03
3333,17.35,Other,High School,4.18,2.02,0.51,2.44,1.42,9.45,5.95,Average,0.3,19.42,0.32,20.45,44.75
3334,20.59,Female,High School,4.29,1.44,0.0,3.92,1.82,8.07,7.64,Good,2.06,26.18,17.84,11.37,32.46
3335,16.53,Male,High School,1.91,1.66,1.51,3.25,1.43,7.56,11.65,Good,5.32,0.0,30.42,20.48,43.63
3336,16.89,Male,High School,1.36,1.64,0.0,4.1,2.16,7.77,5.22,Good,5.69,9.65,3.66,1.8,11.94
3337,25.74,Male,High School,5.19,3.97,0.34,3.96,0.0,8.81,6.84,Good,1.33,16.04,3.84,21.1,20.04
3338,15.33,Female,High School,5.38,1.83,3.11,1.19,1.34,6.24,4.15,Average,3.55,2.34,9.28,28.83,44.76
3339,16.65,Female,High School,4.57,3.31,3.47,1.02,0.15,6.04,1.49,Poor,10.42,12.72,1.04,34.77,61.81
3340,21.05,Female,High School,5.26,3.95,1.13,1.74,1.32,6.86,4.42,Good,4.01,23.21,10.06,32.72,37.43
3341,20.34,Female,High School,7.79,0.08,2.95,4.09,1.38,4.94,10.22,Good,1.29,29.2,23.23,19.51,32.48
3342,17.16,Other,High School,6.87,2.29,0.96,3.22,1.08,6.65,6.02,Poor,7.89,17.19,0.88,32.03,72.24
3343,17.6,Female,High School,5.92,3.16,2.64,2.49,1.17,6.48,6.3,Poor,4.78,18.78,16.26,26.94,43.73
3344,17.05,Male,High School,0.49,4.68,3.19,1.75,2.55,6.74,3.67,Good,8.11,10.23,0.57,10.27,23.17
3345,16.19,Male,High School,5.02,3.27,0.81,4.02,1.78,4.53,2.62,Average,9.11,22.85,0.0,37.13,52.15
3346,18.78,Other,High School,1.87,2.76,1.55,0.78,1.61,9.03,2.95,Good,9.18,4.47,0.47,20.66,24.69
3347,17.68,Other,High School,2.0,2.4,3.18,2.15,4.02,4.91,0.77,Average,7.85,0.0,20.37,13.82,0.0
3348,18.54,Female,High School,5.07,0.34,2.93,0.0,0.0,7.81,8.23,Poor,7.47,9.87,9.36,35.63,60.82
3349,24.06,Male,High School,0.87,0.76,1.56,4.38,2.37,7.25,8.36,Good,4.41,0.0,29.44,5.96,5.69
3350,17.04,Female,High School,6.96,0.25,0.0,4.57,2.4,8.51,6.74,Good,4.56,25.2,19.88,44.0,68.93
3351,17.35,Other,High School,0.72,0.46,1.57,3.32,3.61,7.11,8.92,Poor,8.58,0.0,15.23,11.07,5.02
3352,18.7,Female,High School,4.69,2.68,1.99,3.82,0.48,6.61,1.5,Poor,0.55,39.56,0.19,15.06,39.57
3353,22.4,Other,High School,5.92,1.59,1.34,2.26,0.0,5.68,7.65,Poor,5.11,22.63,0.0,38.31,41.25
3354,17.58,Female,High School,2.51,4.54,2.99,2.9,1.67,4.69,6.77,Good,2.96,11.63,4.9,16.9,8.0
3355,17.11,Female,High School,1.99,1.63,3.04,1.78,0.75,5.91,9.1,Good,0.34,9.27,8.45,4.61,5.16
3356,16.33,Other,High School,6.21,4.47,0.48,4.18,0.49,5.97,8.45,Good,4.88,24.9,17.81,32.64,59.82
3357,20.25,Female,High School,4.74,3.22,1.22,4.78,0.87,3.92,4.26,Average,2.16,17.67,8.51,13.58,30.37
3358,18.93,Other,High School,3.95,0.89,0.0,3.09,1.61,8.59,8.85,Average,3.07,16.76,0.27,21.31,43.86
3359,22.55,Male,High School,5.31,2.22,1.07,2.8,2.73,5.92,4.4,Average,9.07,14.69,17.43,38.72,75.23
3360,24.73,Female,High School,6.56,2.93,1.85,5.17,0.47,6.63,2.65,Good,3.41,20.43,13.3,31.4,23.32
3361,20.27,Female,High School,5.63,1.9,2.35,3.41,2.22,5.28,4.78,Good,4.21,16.66,17.51,19.53,36.27
3362,23.35,Female,High School,4.54,3.59,2.55,2.04,0.01,5.48,2.82,Good,4.02,14.57,1.09,28.98,46.11
3363,18.73,Female,High School,5.64,2.41,2.55,2.34,0.74,6.87,11.8,Poor,6.0,20.99,32.74,24.14,61.63
