student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
2875,16,Other,High School,7.31,3.31,1.54,1.69,2.12,7.44,3.58,24,270,0,0,Poor,5,28.82,0.0,40.12,67.22385664616209
2876,18,Male,High School,7.43,2.5,2.85,0.96,1.99,7.12,7.57,43,331,1,0,Average,1,29.03,8.72,40.88,54.42631719711153
2877,22,Male,High School,3.3,1.88,3.54,4.86,2.61,5.49,4.5,78,456,1,0,Good,7,14.52,47.77,21.14,36.88151912276009
2878,20,Other,High School,5.73,3.02,3.72,2.79,2.33,4.33,10.54,123,201,1,1,Good,4,23.42,30.17,35.89,43.755014709815455
2879,19,Female,High School,3.73,2.06,2.87,2.46,1.48,5.2,8.37,4,346,0,0,Average,10,12.99,3.64,29.54,46.02834982615673
2880,25,Other,High School,3.92,2.75,3.07,3.07,2.2,7.86,11.8,53,193,1,0,Good,2,18.26,30.57,23.43,19.73789783364536
2881,17,Other,High School,5.46,1.76,2.25,2.89,1.64,5.49,8.33,53,25,0,0,Good,3,12.69,38.5,23.18,52.20647231880182
2882,18,Female,High School,0.0,2.04,0.83,2.51,1.91,7.21,4.57,51,157,1,0,Poor,6,0.0,8.82,4.96,22.011232949986628
2883,19,Female,High School,4.66,2.93,2.96,2.54,2.61,5.83,5.88,140,335,1,1,Good,3,11.81,10.39,31.37,23.0944102701257
2884,17,Female,High School,6.69,2.85,3.16,3.85,1.71,4.75,5.3,10,500,0,0,Average,3,27.64,29.7,28.93,37.06873495587055
2885,17,Female,High School,5.22,4.14,4.8,3.09,0.12,5.86,4.17,18,171,1,0,Average,2,21.64,17.66,25.95,32.949986627440495
2886,18,Male,High School,3.44,2.8,0.86,0.69,1.37,7.14,3.88,129,152,1,1,Good,2,13.97,0.0,20.22,41.89622893821877
2887,16,Other,High School,4.58,3.38,2.05,3.32,1.7,5.93,6.32,76,274,1,1,Poor,3,20.18,17.59,19.96,20.40652580903985
2888,19,Male,High School,4.5,2.47,0.6,1.29,1.82,5.11,11.67,95,0,0,1,Average,2,18.4,12.1,24.17,42.39101364001069
2889,20,Female,High School,5.64,2.32,1.76,0.35,1.61,7.63,2.37,105,180,0,0,Good,10,25.06,0.0,44.43,64.88365873228136
2890,21,Female,High School,1.51,1.3,0.4,3.11,3.59,4.97,7.32,29,128,1,0,Average,5,6.48,21.88,8.77,6.820005349023803
2891,17,Male,High School,6.06,2.24,1.29,3.39,2.67,6.73,7.17,52,179,0,0,Average,10,18.79,20.48,38.97,49.170901310510835
2892,20,Female,High School,4.97,1.15,4.69,2.57,2.28,5.09,9.6,150,78,1,0,Average,2,10.11,42.89,26.68,45.96148702861727
2893,24,Other,High School,4.04,0.08,1.58,2.77,1.11,5.97,7.6,68,328,1,1,Good,3,14.24,13.02,24.71,33.738967638405995
2894,16,Male,High School,4.52,2.87,1.75,2.05,1.79,5.6,7.09,130,243,1,1,Average,5,17.63,16.39,25.8,32.094142818935545
2895,16,Female,High School,3.88,0.99,0.82,3.22,0.84,7.53,4.71,93,344,1,1,Good,7,1.66,0.0,29.85,32.161005616474995
2896,18,Other,High School,5.94,2.53,1.99,1.52,0.96,7.96,3.61,56,202,0,1,Average,9,20.33,0.0,43.59,57.32816261032361
2897,16,Other,High School,6.56,0.31,2.48,2.68,1.47,8.33,4.95,88,380,0,0,Good,2,23.58,23.17,29.48,44.69109387536775
2898,19,Other,High School,4.12,2.77,1.96,3.9,2.65,6.51,5.18,45,356,0,0,Average,4,17.73,16.94,27.23,31.345279486493716
2899,18,Male,High School,6.06,1.12,2.14,4.03,1.96,6.36,8.16,107,0,1,1,Poor,8,17.27,22.31,29.61,50.895961487028615
2900,18,Other,High School,4.69,2.66,0.86,1.7,0.86,8.06,8.32,35,438,1,1,Average,1,13.64,0.0,20.82,16.10056164749933
2901,17,Male,High School,4.38,0.35,2.97,3.08,2.65,7.81,5.66,134,0,1,1,Poor,10,12.64,21.77,23.83,38.64669697780155
2902,19,Male,High School,6.71,1.05,1.77,1.97,2.5,7.03,4.5,66,440,0,1,Poor,2,19.97,12.95,24.04,49.893019523936886
2903,17,Female,High School,5.39,2.39,1.66,3.46,2.94,7.35,6.92,7,131,0,0,Poor,5,25.07,3.76,29.82,27.774806097887133
2904,21,Female,High School,3.38,1.76,3.04,3.92,1.98,10.0,5.18,91,0,0,1,Poor,8,6.83,5.83,28.3,30.449317999465098
2905,17,Female,High School,1.81,1.45,1.29,2.64,1.36,6.41,9.62,98,257,1,1,Average,5,17.93,21.03,11.65,11.433538379245789
2906,23,Female,High School,5.11,3.95,2.85,0.54,0.82,8.14,6.97,99,241,1,0,Good,1,31.76,7.1,26.62,26.036373361861457
2907,22,Other,High School,2.75,2.48,1.9,4.55,0.42,4.87,5.95,120,389,0,0,Poor,4,9.9,1.81,12.57,18.45413212088794
2908,21,Male,High School,5.58,0.0,2.82,2.32,2.87,6.99,14.0,104,222,0,1,Average,7,14.51,33.07,29.93,44.570740839796734
2909,20,Male,High School,4.54,1.53,2.82,3.33,2.01,8.41,8.65,86,500,0,0,Poor,1,14.3,21.87,18.37,20.754212356244985
2910,17,Female,High School,6.21,0.24,3.0,2.25,1.97,8.32,2.63,39,166,1,1,Good,3,17.8,9.96,28.03,32.843006151377374
2911,20,Male,High School,2.34,1.83,1.27,3.41,1.68,7.39,2.13,101,184,1,0,Poor,6,0.0,0.0,16.13,3.5437282695907997
2912,17,Female,High School,1.9,1.12,3.18,4.96,1.23,6.88,7.31,150,0,1,0,Good,4,0.0,23.35,10.03,13.974324685744852
2913,17,Other,High School,6.67,1.77,3.06,4.25,0.0,6.64,6.63,70,500,1,0,Good,2,24.84,18.18,31.96,33.738967638405995
2914,20,Female,High School,1.78,2.14,3.67,3.22,2.7,9.2,8.67,111,0,1,0,Poor,2,5.54,35.1,5.72,9.935811714362128
2915,23,Female,High School,5.38,3.69,3.74,4.01,1.98,6.79,8.9,48,431,1,0,Good,8,6.65,29.15,37.75,54.35945439957207
2916,19,Other,High School,8.14,1.4,1.93,0.5,1.81,7.58,7.76,78,0,1,0,Good,6,38.25,4.22,50.14,77.86841401444235
2917,23,Other,High School,4.84,1.57,1.38,2.56,0.84,8.23,11.12,2,0,1,0,Average,3,13.95,9.3,24.08,31.02433805830436
2918,17,Other,High School,5.99,1.51,1.87,3.48,1.73,7.95,1.47,125,199,1,0,Poor,1,17.44,0.0,25.8,43.594543995720784
2919,19,Male,High School,5.6,1.74,0.0,2.29,3.59,4.9,6.2,91,476,1,1,Average,4,20.26,9.82,32.34,36.640813051618075
2920,19,Female,High School,8.63,1.52,1.08,3.55,0.5,6.5,7.65,113,411,1,0,Average,1,29.1,17.62,32.42,58.598555763573145
2921,21,Other,High School,5.47,2.31,0.35,4.15,2.08,7.92,2.73,115,465,0,1,Average,9,22.95,0.0,31.42,33.51163412677186
2922,18,Other,High School,4.22,2.25,1.35,3.19,2.17,5.77,6.17,0,318,0,0,Good,1,10.09,17.79,18.67,16.74244450387804
2923,20,Female,High School,2.54,4.84,2.42,3.61,2.27,5.94,7.27,107,432,1,0,Poor,1,8.44,13.4,7.18,10.604439689756619
2924,17,Other,High School,3.74,3.79,1.35,3.28,2.94,6.93,7.75,113,211,0,0,Poor,3,10.28,23.49,23.1,23.20139074618882
2925,20,Other,High School,8.51,1.92,0.85,4.51,2.45,8.75,6.57,98,112,0,1,Average,9,30.07,7.54,47.82,62.570205937416425
2926,19,Male,High School,3.8,1.89,1.45,2.19,2.38,10.0,7.86,141,439,0,0,Average,8,9.6,0.0,23.31,28.737630382455198
2927,23,Other,High School,3.25,1.29,3.12,0.62,2.04,5.21,3.11,51,282,1,1,Average,1,14.51,10.12,18.95,26.892217170366408
2928,19,Female,High School,2.58,1.43,1.2,4.74,0.0,6.08,3.49,147,266,1,1,Poor,7,3.65,8.83,8.94,29.727199786039048
2929,18,Female,High School,6.06,2.27,1.16,2.21,2.65,8.3,7.21,106,259,1,0,Average,4,21.75,0.0,41.58,52.72800213960952
2930,20,Male,High School,2.12,0.91,1.29,2.05,2.36,7.84,6.0,101,53,0,1,Poor,3,8.63,0.0,13.35,28.24284568066328
2931,21,Other,High School,4.06,1.41,0.64,2.31,0.0,7.48,9.36,19,382,1,0,Good,2,12.0,4.04,25.31,38.98101096549879
2932,20,Male,High School,4.47,1.83,0.69,2.67,1.39,7.99,8.05,119,349,1,1,Good,6,18.39,19.98,23.17,40.98689489168226
2933,16,Other,High School,6.66,1.85,1.76,4.4,0.14,7.98,1.89,119,156,0,1,Poor,2,25.47,2.12,22.37,39.1013640010698
2934,20,Other,High School,9.45,0.9,1.68,3.65,1.77,5.97,7.12,115,155,0,1,Good,4,31.96,23.09,40.84,60.443968975661946
2935,19,Female,High School,6.31,0.83,2.5,3.54,1.41,8.18,6.02,67,244,1,1,Average,5,15.99,0.0,34.75,53.490238031559244
2936,22,Male,High School,2.89,2.0,1.89,4.67,1.47,6.8,8.09,62,0,0,0,Good,6,0.87,18.86,12.21,24.926450922706607
2937,16,Male,High School,5.28,1.84,1.4,4.01,2.49,9.21,6.47,100,309,0,0,Good,4,11.49,6.33,20.64,18.119818133190694
2938,20,Male,High School,7.25,2.17,2.45,2.76,1.4,6.38,6.89,127,434,0,1,Poor,6,17.86,0.0,40.6,42.992778817865734
2939,23,Female,High School,10.0,3.02,3.12,2.4,2.41,6.4,4.0,119,265,0,0,Average,6,35.27,6.9,60.96,83.28430061513774
2940,23,Female,High School,2.82,2.39,0.62,0.0,1.16,6.78,5.91,132,0,1,0,Good,5,18.97,0.0,22.81,32.1476330569671
2941,19,Male,High School,5.77,2.37,3.12,3.95,1.57,7.72,6.88,130,439,0,1,Average,6,20.04,2.14,35.8,45.84113399304627
2942,17,Other,High School,6.24,3.47,2.97,3.65,2.35,6.13,11.7,50,167,0,0,Poor,4,11.93,31.78,29.47,36.56057769457074
2943,17,Male,High School,4.99,1.72,0.0,1.21,1.29,6.55,9.72,122,204,1,1,Average,6,12.22,0.0,35.31,44.82481947044665
2944,24,Other,High School,5.14,3.84,3.18,2.85,0.0,7.47,4.25,150,115,1,0,Good,4,21.26,4.18,18.42,29.37951323883391
2945,16,Other,High School,2.55,0.42,1.81,0.48,2.16,4.85,3.32,31,0,0,0,Poor,9,0.0,0.88,31.46,34.153516983150574
2946,17,Female,High School,3.37,2.16,2.2,2.65,1.95,7.59,8.19,67,205,0,0,Average,4,15.28,18.12,13.31,9.748595881251672
2947,16,Female,High School,2.72,3.4,1.97,3.78,1.51,6.73,5.34,58,0,0,0,Average,2,4.72,7.17,15.64,15.137737362931263
2948,23,Other,High School,6.31,4.34,0.79,5.53,1.36,9.34,4.9,77,77,1,1,Good,1,20.27,6.77,11.8,45.25274137469913
2949,18,Female,High School,3.27,1.18,0.48,2.38,3.19,6.1,4.56,106,474,0,0,Average,10,9.96,21.12,19.52,27.667825621824015
2950,20,Other,High School,2.73,2.5,2.25,1.56,0.0,6.54,9.0,60,324,1,0,Good,5,11.06,0.0,17.21,21.569938486226263
2951,17,Other,High School,6.73,0.62,1.36,4.19,2.13,6.22,6.44,129,0,1,0,Average,2,22.7,16.88,27.37,42.27066060443968
2952,17,Male,High School,6.5,2.24,0.48,1.37,0.68,7.63,8.76,150,351,0,1,Good,3,19.2,0.0,35.14,36.547205135062846
2953,19,Female,High School,6.86,1.86,3.92,2.28,1.63,5.47,7.06,49,167,0,0,Poor,4,20.15,13.37,33.93,51.79192297405722
2954,18,Male,High School,5.55,2.32,1.23,2.79,0.42,6.86,4.53,135,170,0,1,Poor,7,21.73,1.47,37.81,42.37764108050281
2955,19,Female,High School,6.49,2.6,1.77,3.36,1.37,5.81,11.7,122,98,0,1,Poor,5,20.75,32.58,24.35,56.218240171168766
2956,21,Female,High School,7.52,0.39,1.33,2.49,0.0,9.45,6.15,66,233,0,0,Average,6,22.31,0.0,48.12,52.808237496656865
2957,22,Male,High School,5.07,2.87,0.68,2.67,1.57,5.45,1.0,75,36,0,0,Average,1,8.39,11.14,9.38,18.159935811714362
2958,16,Other,High School,4.37,1.13,1.8,2.13,2.02,5.76,1.0,110,218,1,1,Average,10,18.98,3.39,29.86,49.53196041722385
2959,16,Other,High School,7.7,3.76,1.29,2.17,2.65,7.6,5.55,77,180,0,1,Poor,5,20.41,0.0,48.91,66.02032629045199
2960,16,Male,High School,7.1,2.8,1.94,2.28,2.28,8.43,4.2,7,127,1,1,Average,7,32.75,0.0,42.08,57.40839796737095
2961,20,Other,High School,6.35,2.18,1.77,3.04,0.0,6.53,7.06,14,411,1,0,Good,4,20.24,0.0,33.18,31.866809307301413
2962,17,Female,High School,3.64,2.38,0.11,4.97,2.37,5.5,4.79,89,203,0,1,Good,10,4.76,18.3,24.95,41.7357582241241
2963,22,Other,High School,7.86,3.47,1.34,3.22,0.82,8.02,1.51,110,178,0,0,Poor,9,22.41,0.0,54.63,70.12570205937416
2964,22,Female,High School,3.64,2.61,2.32,3.18,0.52,8.5,8.07,95,97,1,1,Average,9,12.13,23.24,20.19,35.116341267718646
2965,16,Female,High School,4.71,1.61,2.18,2.25,0.0,7.74,10.37,74,336,0,0,Poor,1,13.7,8.76,14.66,26.78523669430329
2966,19,Male,High School,8.2,2.42,1.32,3.79,2.29,4.55,2.04,91,270,0,1,Poor,9,30.2,20.23,42.61,61.86146028349826
2967,21,Female,High School,4.77,3.0,0.99,2.08,0.65,7.28,7.23,101,0,1,1,Good,6,18.47,0.0,28.69,52.313452794864936
2968,18,Female,High School,4.3,3.21,0.08,3.58,1.77,6.63,7.32,118,350,1,0,Good,3,13.6,5.14,13.42,32.53543728269591
2969,17,Male,High School,2.9,1.75,0.14,1.89,0.99,7.51,1.54,87,268,0,1,Good,8,5.49,0.0,22.19,34.153516983150574
2970,21,Other,High School,4.3,2.91,0.93,4.77,1.29,7.38,6.76,59,3,0,0,Average,3,14.17,11.44,22.28,14.88365873228136
2971,19,Other,High School,2.87,2.18,0.86,1.65,1.44,6.64,6.92,75,422,1,0,Average,2,3.38,0.0,11.87,8.759026477667826
2972,19,Other,High School,2.31,2.77,2.91,1.82,1.54,9.05,5.04,130,215,1,1,Poor,1,10.4,0.0,15.23,10.243380583043594
2973,24,Female,High School,7.09,1.8,1.91,3.47,1.15,7.5,8.06,53,269,0,1,Average,4,29.3,6.14,45.33,54.68039582776143
2974,19,Male,High School,5.22,2.19,3.01,5.07,1.25,7.93,3.3,150,206,1,0,Poor,3,5.85,17.82,23.54,41.04038512971383
2975,21,Male,High School,5.03,1.04,2.86,0.92,0.0,7.22,3.34,137,413,1,0,Poor,8,27.58,6.61,43.11,47.432468574485156
2976,19,Male,High School,5.8,2.49,2.26,1.43,1.25,7.87,1.83,43,150,0,0,Good,9,17.87,0.0,37.86,54.97459213693501
2977,19,Male,High School,4.08,1.99,1.61,3.86,1.61,9.07,6.79,103,495,1,1,Good,4,1.04,4.03,29.46,30.78363198716234
2978,17,Other,High School,3.85,1.31,1.33,2.94,0.4,7.51,8.56,100,210,1,0,Good,8,14.24,0.0,24.1,49.652313452794864
2979,22,Male,High School,4.73,1.61,2.93,5.52,3.95,7.04,11.24,61,484,0,0,Average,9,12.11,48.86,26.42,46.844075956138006
2980,24,Male,High School,5.1,2.8,1.56,4.03,1.77,6.73,5.46,94,235,1,0,Good,10,6.57,26.65,46.17,62.74404921101899
2981,20,Other,High School,6.88,1.95,1.55,5.23,2.46,7.01,3.31,78,224,0,1,Average,5,23.18,6.71,32.86,53.262904519925115
2982,18,Female,High School,4.8,1.75,0.44,5.45,1.39,6.65,2.78,104,103,1,1,Good,5,9.55,0.0,27.79,47.28537041989836
2983,20,Female,High School,2.19,3.52,3.07,2.66,1.69,7.78,5.02,86,0,1,1,Average,8,9.86,33.5,13.47,11.473656057769457
2984,17,Other,High School,5.84,2.92,2.42,3.03,2.13,7.38,7.95,107,207,1,1,Poor,2,24.4,10.65,38.49,40.050815726129976
2985,18,Male,High School,7.5,2.68,1.27,0.12,2.2,8.09,8.61,40,16,1,1,Good,3,34.93,0.03,41.14,54.77400374431666
2986,18,Male,High School,5.81,2.49,0.72,4.11,1.94,6.65,4.85,97,256,1,1,Good,7,22.63,13.66,34.91,51.10992243915485
2987,18,Other,High School,5.66,4.11,3.28,3.63,2.94,7.74,5.54,43,500,0,0,Good,2,16.34,19.02,25.66,49.465097619684414
2988,23,Other,High School,2.28,0.85,2.87,2.79,0.44,8.07,7.06,120,228,1,0,Poor,7,6.41,7.85,21.81,27.694570740839797
2989,22,Other,High School,3.55,1.05,0.6,3.95,0.46,8.02,4.53,51,0,1,0,Average,10,11.16,0.0,20.99,50.42792190425247
2990,18,Other,High School,5.78,2.42,2.86,3.69,1.41,7.1,7.36,96,314,0,0,Poor,2,19.42,13.65,32.22,42.33752340197914
2991,24,Male,High School,4.02,0.26,1.85,3.09,0.94,6.67,8.55,18,308,0,1,Average,10,13.19,11.01,20.78,53.59721850762236
2992,19,Male,High School,3.8,2.79,0.59,2.88,1.06,8.05,7.08,60,416,1,0,Average,3,14.31,3.55,20.09,30.79700454667023
2993,19,Male,High School,4.48,2.39,2.02,2.55,0.47,7.56,3.35,98,122,1,0,Good,8,15.94,0.0,28.05,52.98208077025942
2994,18,Female,High School,2.82,3.01,3.06,3.83,0.74,5.57,4.67,150,145,1,1,Good,7,10.51,22.8,23.17,26.584648301684943
2995,23,Other,High School,4.92,1.45,1.78,2.91,2.05,6.83,10.6,150,247,1,0,Good,8,10.38,17.74,30.28,58.30435945439957
2996,22,Female,High School,6.12,1.16,2.74,2.97,3.23,5.89,5.72,40,303,0,0,Average,7,17.45,10.89,31.88,60.87189087991442
2997,16,Female,High School,1.65,0.86,1.76,3.64,1.57,6.3,12.69,67,69,0,1,Average,2,0.0,22.18,1.0,1.337255950788981
2998,18,Female,High School,4.25,1.36,0.0,4.54,1.71,7.16,8.44,136,0,1,1,Good,2,20.36,13.23,14.2,26.477667825621825
2999,24,Female,High School,7.53,2.27,2.22,4.68,2.13,9.13,6.14,20,183,1,0,Average,8,25.21,6.05,40.38,65.56565926718375
3000,23,Female,High School,8.47,3.22,2.75,1.8,2.16,6.33,10.0,142,52,1,0,Good,4,31.56,30.18,49.01,54.56004279219042
3001,18,Other,High School,5.6,0.73,1.38,0.0,3.17,7.29,7.36,78,362,1,0,Poor,3,18.82,8.4,32.52,46.68360524204333
3002,18,Female,High School,2.65,0.49,2.82,5.46,1.39,7.91,6.88,111,126,0,0,Poor,1,0.0,30.37,4.74,21.95774271195507
3003,20,Female,High School,3.4,0.64,3.28,3.5,1.32,6.83,8.53,118,500,0,0,Good,1,5.26,20.73,18.65,11.914950521529821
3004,21,Other,High School,4.32,1.52,1.83,3.26,0.59,8.16,5.82,66,219,0,0,Poor,7,16.74,0.71,34.8,43.22011232949986
3005,18,Male,High School,4.4,1.18,2.98,3.34,1.54,8.72,4.9,79,165,1,1,Poor,8,13.97,0.0,27.74,43.34046536507087
3006,24,Female,High School,4.13,1.03,3.18,0.25,1.22,6.55,5.65,94,411,1,0,Good,1,6.72,19.19,25.03,47.619684407595614
3007,20,Other,High School,2.61,1.96,2.86,2.17,2.57,8.32,9.84,117,0,1,0,Good,5,9.03,22.09,15.46,22.33217437817598
3008,17,Male,High School,6.26,2.21,2.0,4.06,2.4,7.45,10.74,39,187,0,1,Good,7,27.42,36.4,25.27,44.33003476865472
3009,19,Other,High School,5.58,1.33,2.29,0.71,2.45,7.07,5.39,83,133,0,0,Average,5,15.47,14.18,31.99,43.31372024605509
3010,17,Female,High School,1.85,1.73,1.7,3.13,1.71,6.6,4.55,35,127,1,0,Average,6,2.02,0.0,16.61,35.93206739769992
3011,18,Other,High School,1.14,1.78,1.41,3.79,0.5,6.71,4.54,66,226,1,0,Good,8,0.0,0.0,19.39,21.556565926718374
3012,23,Other,High School,5.2,1.46,1.11,2.8,2.11,8.25,9.75,150,59,0,1,Average,4,13.54,13.23,20.52,30.449317999465098
3013,16,Male,High School,3.04,1.98,3.8,4.32,1.19,6.43,5.91,82,0,1,1,Good,4,10.18,19.5,18.21,19.483819202995452
3014,17,Male,High School,4.13,2.06,0.81,4.5,2.07,8.26,3.34,94,56,0,0,Average,9,17.68,9.23,27.48,43.67477935276812
3015,18,Female,High School,3.75,1.75,3.04,2.47,3.22,8.46,8.21,42,329,0,1,Good,9,14.16,15.98,34.89,43.888740304894355
3016,21,Female,High School,9.66,3.63,2.24,2.05,2.07,7.45,7.88,125,163,0,1,Poor,8,35.5,27.54,57.13,66.02032629045199
3017,24,Other,High School,5.5,2.16,3.22,5.93,2.55,6.18,8.22,134,176,0,0,Average,1,15.81,46.7,18.12,31.479005081572613
3018,17,Female,High School,6.96,2.31,2.07,3.19,2.32,9.47,7.96,100,207,0,0,Average,4,16.65,2.19,34.53,42.79219042524739
3019,17,Male,High School,3.2,1.28,1.79,2.69,3.39,8.95,7.44,73,332,0,1,Good,3,4.71,15.51,10.67,15.846483016849424
3020,23,Female,High School,5.25,3.86,3.2,2.86,2.22,6.56,3.71,0,193,0,1,Average,4,13.54,25.48,29.66,40.37175715431934
3021,24,Other,High School,1.62,1.88,1.93,2.39,1.02,7.16,6.74,62,425,0,1,Average,5,5.67,19.06,17.65,20.994918427387
3022,23,Other,High School,5.6,1.51,2.13,3.15,1.87,6.52,4.94,30,330,1,0,Poor,4,7.87,19.0,18.29,29.740572345546934
3023,22,Other,High School,6.76,0.92,0.85,2.23,0.83,6.82,6.14,65,144,1,1,Poor,10,23.37,11.69,47.78,66.16742444503878
3024,24,Male,High School,3.51,3.59,2.4,3.77,2.52,5.8,8.52,90,0,1,1,Poor,6,3.51,13.31,18.54,18.119818133190694
3025,18,Female,High School,4.85,3.6,0.75,3.49,0.0,6.94,2.45,82,59,1,1,Average,2,24.2,0.0,25.03,28.550414549344744
3026,20,Female,High School,4.53,2.1,0.96,1.55,2.22,6.34,7.29,16,91,1,1,Average,8,17.02,0.0,38.33,52.46055094945172
3027,24,Other,High School,2.91,1.08,0.96,4.08,1.66,8.54,7.7,71,70,0,1,Average,1,8.33,15.63,17.36,9.521262369617546
3028,19,Female,High School,4.62,2.04,2.68,1.02,0.39,6.26,5.9,150,0,1,0,Good,4,15.27,0.11,33.15,31.599358117143623
3029,16,Female,High School,4.12,3.01,0.66,1.84,2.31,8.22,5.12,39,202,1,1,Poor,4,16.5,1.71,23.21,35.62449852901845
3030,20,Other,High School,3.93,1.29,2.26,3.65,0.24,4.57,4.97,97,0,1,1,Good,9,20.01,16.85,27.79,44.38352500668628
3031,17,Other,High School,6.19,3.35,2.32,2.95,3.17,7.99,10.36,80,219,0,1,Average,9,15.12,21.19,39.88,49.21101898903449
3032,21,Female,High School,3.38,2.31,1.63,5.52,2.46,5.79,7.23,96,421,1,1,Average,6,15.22,28.45,11.55,27.40037443166622
3033,17,Other,High School,4.12,1.97,2.55,3.36,1.79,7.21,7.92,48,71,1,1,Poor,4,21.9,18.56,17.12,26.06311848087724
3034,16,Female,High School,8.35,4.76,1.89,2.48,0.0,7.77,5.06,65,278,1,0,Good,8,37.06,0.0,48.96,54.934474458411344
3035,21,Other,High School,6.89,3.41,0.96,2.44,3.39,5.96,1.0,43,204,1,0,Average,6,21.31,0.0,37.53,58.19737897833646
3036,20,Other,High School,5.18,2.29,1.6,4.36,3.71,7.02,1.0,144,175,1,0,Poor,4,15.97,12.8,22.49,22.171703664081303
3037,17,Male,High School,6.17,2.87,1.07,4.24,1.88,7.22,7.56,110,422,1,1,Good,4,16.33,23.91,27.39,42.93928857983418
3038,20,Male,High School,4.61,2.9,1.83,3.63,0.27,8.83,9.0,150,71,0,0,Average,9,13.96,19.51,32.7,48.67611660871891
3039,17,Male,High School,5.6,1.79,2.15,0.46,1.22,7.56,6.53,0,432,0,0,Poor,8,17.68,0.0,31.91,32.30810377106178
3040,17,Female,High School,1.93,3.85,2.35,1.54,4.04,8.53,4.87,0,181,0,0,Poor,4,7.61,15.27,12.34,21.00829098689489
3041,17,Female,High School,2.67,0.58,2.81,2.55,1.84,7.13,7.6,98,407,0,1,Good,3,11.08,25.11,5.23,15.164482481947045
3042,23,Other,High School,2.24,3.21,1.8,2.08,1.0,7.7,5.13,111,135,1,1,Poor,4,11.54,2.16,14.36,22.238566461620753
3043,22,Female,High School,4.55,3.55,2.77,1.82,2.27,8.67,5.84,129,108,0,0,Poor,6,22.7,0.0,24.97,33.44477132923242
3044,17,Other,High School,2.57,2.99,1.79,0.88,1.78,6.61,7.46,150,110,0,0,Good,8,17.51,3.1,29.29,27.493982348221447
3045,22,Female,High School,8.13,2.95,1.76,3.26,1.99,4.12,7.31,66,110,1,1,Good,4,25.47,18.53,40.23,47.793527681198185
3046,20,Female,High School,6.14,0.43,0.33,2.04,1.1,6.04,2.94,129,243,1,1,Average,2,23.19,12.45,36.04,38.20540251404119
3047,18,Female,High School,3.73,0.44,2.78,2.31,2.36,6.17,8.65,143,254,0,1,Good,6,8.88,12.66,23.75,36.90826424177588
3048,16,Other,High School,3.76,3.43,2.22,2.11,3.16,6.04,5.82,149,291,1,0,Poor,10,20.52,24.65,33.38,29.874297940625834
3049,17,Other,High School,6.35,2.34,4.32,0.8,1.75,7.7,1.0,150,64,0,1,Good,8,12.92,0.0,50.48,57.86306499063921
3050,24,Other,High School,3.11,1.2,3.42,3.77,0.45,7.25,1.0,72,35,1,1,Good,5,0.0,1.38,24.47,23.656057769457075
3051,21,Other,High School,3.27,2.25,1.45,1.82,2.67,8.88,7.94,15,293,0,0,Good,2,8.71,0.0,11.49,27.45386466969778
3052,20,Male,High School,1.1,2.59,2.21,4.78,2.77,8.37,7.76,86,342,1,0,Average,10,0.0,12.75,15.31,20.88793795132388
3053,22,Other,High School,5.69,2.98,2.03,1.66,1.11,6.61,4.74,118,331,0,1,Poor,6,11.72,0.0,32.73,41.428189355442626
3054,16,Female,High School,6.47,2.97,3.19,4.72,0.7,7.07,8.0,64,455,1,1,Good,4,8.66,29.62,29.37,46.88419363466168
3055,17,Male,High School,0.59,1.64,2.25,3.42,1.04,7.74,2.68,99,221,0,0,Poor,2,7.63,0.0,1.04,6.32522064723188
3056,22,Female,High School,4.76,2.04,0.77,6.22,3.47,7.08,6.68,150,180,1,1,Good,2,6.48,34.53,14.37,22.118213426049742
3057,21,Other,High School,6.27,2.37,2.53,2.22,1.98,5.4,11.0,111,150,0,0,Average,4,15.62,31.18,39.38,55.69671035036106
3058,18,Female,High School,4.58,2.82,2.39,2.85,0.88,7.28,10.96,75,313,1,0,Good,5,20.0,32.07,25.75,40.157796202193104
3059,23,Other,High School,1.97,0.41,2.83,4.42,3.28,6.84,1.0,0,159,0,1,Good,6,0.0,0.0,12.79,19.925113666755816
3060,17,Male,High School,0.96,1.94,1.97,0.82,2.67,7.07,7.11,56,220,0,1,Good,8,1.95,1.35,13.1,16.24765980208612
3061,24,Female,High School,4.96,2.78,0.7,3.3,3.36,6.17,1.19,106,95,0,1,Good,8,17.95,6.58,25.91,48.1679593474191
3062,19,Male,High School,5.94,2.2,0.59,1.13,1.52,8.61,7.71,94,54,1,1,Good,8,19.53,0.0,41.61,55.42925916020327
3063,19,Female,High School,2.84,2.32,3.12,1.52,1.27,5.38,5.46,87,196,1,0,Average,5,0.86,25.97,29.22,16.408130516180798
3064,22,Female,High School,6.63,3.0,0.08,2.95,1.97,9.35,9.03,74,217,1,0,Good,10,22.19,3.59,35.55,47.33886065792993
3065,17,Female,High School,6.56,1.85,1.27,1.98,2.51,7.56,5.02,105,359,0,0,Good,2,20.54,10.76,27.92,47.57956672907194
